competition_id,method,rank,item,weight
gg24,elo,104,attestantio/vouch,0.0028208964008572235
gg24,elo,105,openlabelsinitiative/OLI,0.002815178841273208
gg24,elo,106,serenita-org/vero,0.0027944880422818255
gg24,elo,107,aestus-relay/mev-boost-relay,0.0027779231036182614
gg24,elo,108,BuidlGuidl/buidlguidl-client,0.0027387845416330173
gg24,elo,109,shutter-network/rolling-shutter,0.0027046905946033696
gg24,elo,110,3loop/loop-decoder,0.0026863571637012217
gg24,elo,111,NethermindEth/latticefold,0.0026819260694140755
gg24,elo,112,Verified-zkEVM/ArkLib,0.0026813598511409038
gg24,elo,113,HorizenOfficial/ginger-lib,0.002674709014123292
gg24,elo,114,ProjectZKM/Ziren,0.0026310915204318984
gg24,elo,115,lurk-lab/neptune-triton,0.002583892144302016
gg24,elo,116,lambdaclass/cairo_native,0.0025371058905113157
gg24,elo,117,ithacaxyz/porto,0.002514923239808909
gg24,elo,118,shamatar/poseidon_hash,0.0025130912590249563
gg24,elo,119,simplito/elliptic-php,0.002485753147670052
gg24,elo,120,ethui/ethui,0.002424258537072732
gg24,elo,121,CryptoExperts/poseidon,0.0023390977091132113
gg24,elo,122,Verified-zkEVM/VCV-io,0.0022878473999471505
gg24,elo,123,ritual-net/infernet-sdk,0.00226881815737727
gg24,elo,124,tlsnotary/tlsn,0.0022417814100984396
gg24,elo,125,han0110/plonkish,0.002238171113269734
gg24,elo,126,Jam516/BundleBear,0.00223283440436849
gg24,elo,127,openvm-org/stark-backend,0.0022277998892684925
gg24,elo,128,BootNodeDev/intents-framework,0.002170832927644493
gg24,elo,129,lambdaclass/rex,0.002148318940172916
gg24,elo,130,Pier-Two/Lantern.Discv5,0.0021281122413156785
gg24,elo,131,stake-house/wagyu-key-gen,0.0021197125851331934
gg24,elo,132,ConsenSysDiligence/sol-dbg,0.0020898456933827795
gg24,elo,133,Elefria-Labs/evm-tools,0.0020252147011676673
gg24,elo,134,HorizenLabs/poseidon2,0.002010449532925277
gg24,elo,135,Perfect-Abstractions/Compose,0.001999107816288446
gg24,elo,136,joshstevens19/rrelayer,0.0019446885489562108
gg24,elo,137,Markeljan/web3gpt,0.001900183851998052
gg24,elo,138,Lightprotocol/light-poseidon,0.0018747048732766873
gg24,elo,139,verifereum/verifereum,0.001813175841932654
gg24,elo,140,blockblaz/zeam,0.0017865028049763455
gg24,elo,141,0xandee/noir-playground,0.0017518465624128134
gg24,elo,142,coincashew/EthPillar,0.0017407053261138342
gg24,elo,143,lighthouse-web3/lighthouse-package,0.0017068183172914671
gg24,elo,144,deficollective/defiscan,0.0016797886586056305
gg24,elo,145,ProjectZKM/zkm-prover,0.0016665824392054125
gg24,elo,146,Recon-Fuzz/recon-extension,0.0016158963429383007
gg24,elo,147,circuitscan/circuitscan,0.0016063174020177116
gg24,elo,148,migalabs/goteth,0.0015987298175349075
gg24,elo,149,AgnopraxLab/D2PFuzz,0.0015954319594244305
gg24,elo,150,Layr-Labs/devkit-cli,0.0015752077126021892
gg24,elo,151,TobiWo/eth-duties,0.0015662197026868113
gg24,elo,152,gattaca-com/helix,0.0015381407950934203
gg24,elo,153,boundless-xyz/steel,0.0015366758010102958
gg24,elo,154,Blobscan/blobscan,0.00153167915525972
gg24,elo,155,openintentsframework/oif-contracts,0.0014425650527188183
gg24,elo,156,Raiders0786/digibastion,0.0014343428002182494
gg24,elo,157,riscv/sail-riscv,0.001415598454620996
gg24,elo,158,han0110/hash-sig-agg,0.001412200883143997
gg24,elo,159,evmts/krome,0.0013744772344101792
gg24,elo,160,ephemery-testnet/ephemery-genesis,0.0013731538731897885
gg24,elo,161,dewdrip/eth-mobile,0.0013069401620703727
gg24,elo,162,ChaosChain/trustless-agents-erc-ri,0.0012040967897735933
gg24,elo,163,han0110/bench-hash-in-snark,0.0011971028982407526
gg24,elo,164,growthepie/gtp-backend,0.0011921874079323335
gg24,elo,165,PracticalParticle/Bloxchain-Protocol,0.0011837674023263117
gg24,elo,166,lovesh/bulletproofs-r1cs-gadgets,0.0010993768588441692
gg24,elo,167,triplewz/poseidon,0.0010990917700694385
gg24,elo,168,ethlimo/dweb-proxy-api,0.0010767009619445155
gg24,elo,169,axiom-crypto/openvm-reth-benchmark,0.0010653114415342493
gg24,elo,170,b-wagn/hash-sig,0.0010533949564007039
gg24,elo,171,corpus-core/colibri-stateless,0.001050714905063166
gg24,elo,172,0xFacet/facet-node,0.001018153187887871
gg24,elo,173,ritual-net/infernet-node,0.0009972436997587276
gg24,elo,174,NethermindEth/nine,0.0009732683440105713
gg24,elo,175,ithacaxyz/relay,0.000968374379818091
gg24,elo,176,ponkila/HomestakerOS,0.0009521187250980213
gg24,elo,177,Layr-Labs/eigenx-cli,0.0009371849380326564
gg24,elo,178,openintentsframework/oif-solver,0.0009321597132993094
gg24,elo,179,0xPolygonHermez/zisk-eth-client,0.0008471400689765259
gg24,elo,180,easpulse/easpulse.com,0.0008368469728660745
gg24,elo,181,Verified-zkEVM/iris-lean,0.0008324970897285342
gg24,elo,182,growthepie/gtp-frontend,0.0008048537339366965
gg24,elo,183,anoma/arm-risc0,0.0007915936634501333
gg24,elo,184,ethgas-developer/ethgas-preconf-commit-boost-module,0.000734383452328854
gg24,elo,185,ethaccount/SAManager,0.0006964035566932953
gg24,elo,186,qdrvm/qlean-mini,0.0006914451201121794
gg24,elo,187,opensource-observer/oso,0.0006577319009167631
gg24,elo,188,brevis-network/Pico-zkCoprocessor,0.000635828531430325
gg24,elo,189,Luganodes/Pectra-Batch-Contract,0.000628567112664532
gg24,elo,190,DexKit/dexkit-monorepo,0.0006184955503149956
gg24,elo,191,sumitvekariya/sol2seq,0.0005686494788406359
gg24,elo,192,axiom-crypto/axiom-api-cli,0.0005478544774894034
gg24,elo,193,Lay3rLabs/WAVS,0.0005167314913545516
gg24,elo,194,manojkgorle/brainfuckvm,0.0005071820527114316
gg24,elo,195,rollup-fortress/uncensored,0.00047734999735006556
gg24,elo,196,iggy-social/iggy-social-frontend,0.00047731860784760354
gg24,elo,197,kamikazebr/owner-sync-safe,0.00044702834339454514
gg24,elo,198,Rocket-Rescue-Node/rescue-ui,0.00042355465250081025
gg24,elo,199,enscribexyz/enscribe,0.00041722749792153695
gg24,elo,200,beaconlabs-io/muse,0.0003536199422681468
gg24,elo,201,growthepie/gtp-dna,0.0002850475498456902
