repository
http://github.com/evmts/krome
https://github.com/0xFacet/facet-node
https://github.com/0xMiden/miden-vm
https://github.com/3loop/loop-decoder
https://github.com/a16z/halmos
https://github.com/a16z/helios
https://github.com/aestus-relay/mev-boost-relay
https://github.com/AgnopraxLab/D2PFuzz
https://github.com/alloy-rs/alloy
https://github.com/apeworx/ape
https://github.com/argotorg/act
https://github.com/argotorg/fe
https://github.com/argotorg/hevm
https://github.com/argotorg/solidity
https://github.com/argotorg/sourcify
https://github.com/arkworks-rs/algebra
https://github.com/arkworks-rs/r1cs-std
https://github.com/arnaucube/poseidon-rs
https://github.com/attestantio/dirk
https://github.com/attestantio/vouch
https://github.com/axiom-crypto/snark-verifier/
https://github.com/beaconlabs-io/muse
https://github.com/Blobscan/blobscan
https://github.com/blockscout/blockscout
https://github.com/boundless-xyz/steel
https://github.com/brevis-network/Pico-zkCoprocessor
https://github.com/BuidlGuidl/abi.ninja
https://github.com/BuidlGuidl/buidlguidl-client
https://github.com/BuidlGuidl/SpeedRunEthereum-v2
https://github.com/Certora/CertoraProver
https://github.com/ChainSafe/bls
https://github.com/chainsafe/lodestar
https://github.com/circuitscan/circuitscan
https://github.com/circuitscan/cli
https://github.com/coincashew/coincashew
https://github.com/coincashew/EthPillar
https://github.com/Commit-Boost/commit-boost-client
https://github.com/Commit-Boost/commit-boost-client
https://github.com/Consensys/gnark-crypto
https://github.com/consensys/teku
https://github.com/consensysdiligence/sol-dbg
https://github.com/corpus-core/colibri-stateless
https://github.com/CryptoExperts/poseidon
https://github.com/Cyfrin/aderyn
https://github.com/Cyfrin/Updraft
https://github.com/dappnode/DAppNode
https://github.com/deficollective/defiscan
https://github.com/DefiLlama/chainlist
https://github.com/DefiLlama/DefiLlama-Adapters
https://github.com/dewdrip/eth-mobile
https://github.com/DexKit/dexkit-monorepo
https://github.com/dl-solarity/solidity-lib
https://github.com/dusk-network/Poseidon252
https://github.com/easpulse/easpulse.com
https://github.com/edb-rs/edb
https://github.com/Elefria-Labs/evm-tools
https://github.com/enscribexyz/enscribe
https://github.com/EOA-Blockchain-Labs/ethereumonarm
https://github.com/ephemery-testnet/ephemery-genesis
https://github.com/erigontech/erigon
https://github.com/erigontech/silkworm
https://github.com/EspressoSystems/hyperplonk
https://github.com/EspressoSystems/jellyfish
https://github.com/eth-infinitism/account-abstraction
https://github.com/ethaccount/SAManager
https://github.com/ethdebug/format
https://github.com/ethereum-attestation-service/eas-contracts
https://github.com/ethereum-attestation-service/eas-indexing-service
https://github.com/ethereum-lists/chains
https://github.com/ethereum/consensus-specs
https://github.com/ethereum/eips
https://github.com/ethereum/evmone
https://github.com/ethereum/execution-apis
https://github.com/ethereum/go-ethereum
https://github.com/ethereum/js-ethereum-cryptography
https://github.com/ethereum/py_ecc
https://github.com/ethereum/py-evm
https://github.com/ethereum/remix-project
https://github.com/ethereum/research
https://github.com/ethereum/web3.py
https://github.com/ethers-io/ethers.js
https://github.com/ethgas-developer/ethgas-preconf-commit-boost-module
https://github.com/ethlimo/dweb-proxy-api
https://github.com/ethpandaops/checkpointz
https://github.com/ethpandaops/ethereum-helm-charts
https://github.com/ethpandaops/ethereum-package
https://github.com/ethstaker/eth-docker
https://github.com/ethstaker/ethstaker-deposit-cli
https://github.com/ethui/ethui
https://github.com/evmts/guillotine
https://github.com/evmts/tevm-monorepo
https://github.com/flashbots/mev-boost
https://github.com/flashbots/mev-boost-relay
https://github.com/flashbots/rbuilder
https://github.com/flashbots/relay-specs
https://github.com/foundry-rs/foundry
https://github.com/gattaca-com/helix
https://github.com/grandinetech/grandine
https://github.com/growthepie/gtp-backend
https://github.com/growthepie/gtp-dna
https://github.com/growthepie/gtp-frontend
https://github.com/han0110/plonkish
https://github.com/herumi/bls
https://github.com/herumi/mcl
https://github.com/holiman/goevmlab
https://github.com/HorizenLabs/poseidon2
https://github.com/hyperledger-web3j/web3j
https://github.com/hyperledger/besu
https://github.com/iden3/circomlib
https://github.com/iden3/go-iden3-crypto
https://github.com/iden3/snarkjs
https://github.com/iggy-social/iggy-social-frontend
https://github.com/indutny/elliptic
https://github.com/ingonyama-zk/poseidon-hash
https://github.com/intellij-solidity/intellij-solidity
https://github.com/ipld/py-cid
https://github.com/ithacaxyz/account
https://github.com/ithacaxyz/porto
https://github.com/ithacaxyz/relay
https://github.com/Jam516/BundleBear/tree/main
https://github.com/jolly-roger-eth/ethereum-indexer
https://github.com/joshstevens19/rrelayer
https://github.com/kamikazebr/owner-sync-safe
https://github.com/keep-starknet-strange/garaga
https://github.com/keep-starknet-strange/poseidon-rs
https://github.com/l2beat/l2beat
https://github.com/lambdaclass/cairo_native
https://github.com/lambdaclass/concrete
https://github.com/lambdaclass/ethrex
https://github.com/lambdaclass/lambda_ethereum_consensus
https://github.com/lambdaclass/lambdaworks
https://github.com/lambdaclass/rex
https://github.com/lambdaclass/spawned
https://github.com/Lay3rLabs/WAVS
https://github.com/Layr-Labs/devkit-cli
https://github.com/Layr-Labs/eigenx-cli
https://github.com/LFDT-web3j/web3j
https://github.com/libp2p/py-libp2p
https://github.com/Lightprotocol/light-poseidon
https://github.com/lovesh/bulletproofs-r1cs-gadgets
https://github.com/Luganodes/Pectra-Batch-Contract
https://github.com/lurk-lab/neptune-triton
https://github.com/manojkgorle/brainfuckvm
https://github.com/markeljan/web3gpt
https://github.com/matter-labs/hodor
https://github.com/matter-labs/solx
https://github.com/matter-labs/zksync-crypto
https://github.com/migalabs/armiarma
https://github.com/migalabs/goteth
https://github.com/multiformats/py-multiaddr
https://github.com/nethereum/nethereum
https://github.com/nethermindeth/nethermind
https://github.com/nomicfoundation/hardhat
https://github.com/OffchainLabs/stylus-sdk-rs
https://github.com/open-rpc/client-js
https://github.com/openlabelsinitiative/OLI
https://github.com/opensource-observer/oso
https://github.com/openvm-org/openvm
https://github.com/openvm-org/stark-backend
https://github.com/OpenZeppelin/contracts-wizard
https://github.com/openzeppelin/openzeppelin-contracts
https://github.com/OpenZeppelin/openzeppelin-monitor
https://github.com/OpenZeppelin/openzeppelin-relayer
https://github.com/OpenZeppelin/safe-utils
https://github.com/OpenZeppelin/ui-builder
https://github.com/orbitdb/orbitdb
https://github.com/otterscan/otterscan
https://github.com/paradigmxyz/reth
https://github.com/paulmillr/noble-curves
https://github.com/pawurb/mevlog-rs
https://github.com/pcaversaccio/safe-tx-hashes-util
https://github.com/pcaversaccio/snekmate
https://github.com/Perfect-Abstractions/Compose
https://github.com/Pier-Two/pectra-staking-manager
